1,36
0,16
1,84
0,80
1,36
0,80
1,40
0,56
1,80
0,20
1,84
0,80
1,36
0,80
1,36
0,80
1,36
0,80
1,36
0,16
1,36
0,60
1,80
0,20
1,80
0,84
1,80
0,80
1,36
0,80
1,36
0,80
1,36
0,16
1,36
0,56
1,80
0,16
1,80
0,84
1,36
0,80
1,36
0,56
1,80
0,16
1,80
0,80
1,36
0,84
1,36
0,80
1,36
0,80
1,36
0,20
1,36
0,60
1,80
0,20
1,80
0,84
1,84
0,80
1,36
0,84
1,36
0,80
1,36
0,16
1,36
0,56
1,80
0,16
1,80
0,84
1,36
0,80
1,36
0,56
1,84
0,16
1,80
0,84
1,36
0,80
1,36
0,80
1,40
0,80
1,36
0,20
1,36
0,56
1,80
0,16
1,80
0,80
1,80
0,80
1,36
0,80
1,40
0,80
1,36
0,16
1,36
0,56
1,80
0,20
1,80
0,84
1,36
0,84
1,40
0,56
1,80
0,20
1,84
0,80
1,36
0,80
1,36
0,84
1,40
0,80
1,36
0,16
1,36
0,56
1,80
0,16
1,80
0,80
1,80
0,80
1,36
0,80
1,40
0,80
1,36
0,16
1,36
0,60
1,84
0,16
1,84
0,80
1,36
0,80
1,36
0,56
1,80
0,16
1,80
0,84
1,36
0,84
1,36
0,84
1,36
0,80
1,36
0,20
1,40
0,56
1,84
0,16
1,80
0,84
1,84
0,80
1,40
0,80
1,36
0,84
1,36
0,16
1,36
0,56
1,84
0,16
1,84
0,80
1,36
0,80
1,36
0,60
1,80
0,16
1,80
0,84
1,36
0,80
1,40
0,80
1,36
0,84
1,36
0,16
1,36
0,60
1,80
0,20
1,80
0,84
1,80
0,84
1,36
0,84
1,36
0,80
1,36
0,16
1,36
0,56
1,80
0,20
1,80
0,84
1,36
0,84
1,36
0,56
1,80
0,16
1,80
0,84
1,36
0,84
1,40
0,80
1,36
0,80
1,36
0,20
1,36
0,60
1,80
0,20
1,80
0,84
1,80
0,84
1,36
0,84
1,36
0,80
1,36
0,16
1,36
0,56
1,80
0,16
1,80
0,80
1,36
0,80
1,36
0,56
1,80
0,16
1,80
0,84
1,36
0,84
1,36
0,84
1,36
0,84
1,36
0,20
1,36
0,60
1,84
0,16
1,80
0,80
1,36
0,84
1,36
0,80
1,36
0,80
1,36
0,20
1,36
0,56
1,80
0,16
1,80
0,84
1,36
0,84
1,36
0,84
1,36
0,80
1,36
0,20
1,36
0,56
1,80
0,16
1,84
0,80
1,80
0,84
1,36
0,80
1,36
0,80
1,36
0,16
1,36
0,56
1,80
0,20
1,84
0,80
1,36
0,80
1,36
0,84
1,36
0,84
1,36
0,16
1,36
0,60
1,80
0,16
1,84
0,80
1,36
0,80
1,36
0,84
1,36
0,80
1,36
0,20
1,36
0,56
1,80
0,16
1,80
0,84
1,36
0,80
1,36
0,80
1,36
0,80
1,36
0,20
1,36
0,60
1,80
0,16
1,80
0,80
1,36
0,80
1,36
0,84
1,36
0,84
1,36
0,16
1,40
0,56
1,80
0,16
1,80
0,84
1,36
0,80
1,36
0,84
1,40
0,80
1,36
0,16
1,36
0,60
1,80
0,20
1,80
0,84
1,40
0,80
1,36
0,84
1,36
0,84
1,40
0,16
1,36
0,56
1,80
0,16
1,80
0,84
1,36
0,84
1,36
0,84
1,36
0,80
1,36
0,20
1,36
0,56
1,80
0,16
1,80
0,84
1,40
0,80
1,36
0,84
1,36
0,80
1,36
0,20
1,36
0,56
1,80
0,20
1,80
0,84
1,40
0,80
1,36
0,80
1,36
0,84
1,40
0,16
1,36
0,60
1,84
0,16
1,84
0,80
1,36
0,84
1,36
0,84
1,36
0,84
1,36
0,16
1,36
0,56
1,80
0,16
1,84
0,80
1,36
0,80
1,32
0,84
1,36
0,84
1,36
0,20
1,40
0,56
1,80
0,20
1,80
0,84
1,40
0,80
1,36
0,84
1,36
0,84
1,36
0,16
1,36
0,56
1,80
0,20
1,80
0,84
1,36
0,80
1,36
0,80
1,36
0,84
1,36
0,16
1,36
0,60
1,80
0,16
1,80
0,84
1,36
0,80
1,40
0,80
1,36
0,84
1,36
0,16
1,36
0,56
1,80
0,16
1,80
0,84
1,36
0,80
1,36
0,80
